Country,Continent,Year,GDP_per_capita,life_expectancy,Population
"Congo, Rep.",Africa,1979,3488,55.919,1746676
"Congo, Rep.",Africa,1980,3968,56.167,1798285
"Congo, Rep.",Africa,1981,4653,56.388,1851889
"Congo, Rep.",Africa,1982,4880,56.571,1907330
"Congo, Rep.",Africa,1983,4975,56.702,1964298
"Congo, Rep.",Africa,1984,5137,56.768,2022343
"Congo, Rep.",Africa,1985,4760,56.748,2081152
"Congo, Rep.",Africa,1986,4302,56.623,2140687
"Congo, Rep.",Africa,1987,4201,56.393,2201097
"Congo, Rep.",Africa,1988,4081,56.068,2262489
"Congo, Rep.",Africa,1989,4103,55.664,2325035
"Congo, Rep.",Africa,1990,4066,55.202,2388902
"Congo, Rep.",Africa,1991,4037,54.705,2453938
"Congo, Rep.",Africa,1992,4016,54.207,2520196
"Congo, Rep.",Africa,1993,3851,53.737,2588270
"Congo, Rep.",Africa,1994,3523,53.32,2658948
"Congo, Rep.",Africa,1995,3554,52.973,2732706
"Congo, Rep.",Africa,1996,3597,52.7,2810118
"Congo, Rep.",Africa,1997,3484,52.495,2890841
"Congo, Rep.",Africa,1998,3516,52.357,2973329
"Congo, Rep.",Africa,1999,3305,52.295,3055437
"Congo, Rep.",Africa,2000,3424,52.326,3135773
"Congo, Rep.",Africa,2001,3398,52.466,3213330
"Congo, Rep.",Africa,2002,3484,52.716,3288923
"Congo, Rep.",Africa,2003,3426,53.073,3365171
"Congo, Rep.",Africa,2004,3455,53.524,3445765
"Congo, Rep.",Africa,2005,3621,54.058,3533177
"Congo, Rep.",Africa,2006,3738,54.658,3628561
"Congo, Rep.",Africa,2007,3576,55.301,3730612
"Congo, Rep.",Africa,2008,3668,55.959,3836339
"Congo, Rep.",Africa,2009,3831,56.609,3941454
"Congo, Rep.",Africa,2010,4049,57.229,4042899
"Congo, Rep.",Africa,2011,4070,57.799,4139748
"Congo, Rep.",Africa,2012,4107,58.32,4233063
Costa Rica,N. America,1950,2440,56.114,966015
Costa Rica,N. America,1951,2425,56.4,994255
Costa Rica,N. America,1952,2627,56.971,1025278
Costa Rica,N. America,1953,2924,57.545,1058424
Costa Rica,N. America,1954,2845,58.122,1093226
Costa Rica,N. America,1955,3057,58.7,1129406
Costa Rica,N. America,1956,2860,59.28,1166887
Costa Rica,N. America,1957,2990,59.861,1205784
Costa Rica,N. America,1958,3237,60.443,1246366
Costa Rica,N. America,1959,3229,61.023,1289006
Costa Rica,N. America,1960,3375,61.599,1334004
Costa Rica,N. America,1961,3384,62.168,1381414
Costa Rica,N. America,1962,3461,62.729,1430880
Costa Rica,N. America,1963,3627,63.279,1481575
Costa Rica,N. America,1964,3681,63.818,1532386
Costa Rica,N. America,1965,3886,64.342,1582482
Costa Rica,N. America,1966,4050,64.85,1631723
Costa Rica,N. America,1967,4162,65.345,1680257
Costa Rica,N. America,1968,4346,65.829,1727922
Costa Rica,N. America,1969,4502,66.309,1774614
Costa Rica,N. America,1970,4665,66.792,1820379
Costa Rica,N. America,1971,4834,67.29,1865039
Costa Rica,N. America,1972,5118,67.806,1908913
Costa Rica,N. America,1973,5367,68.344,1953184
Costa Rica,N. America,1974,5506,68.903,1999429
Costa Rica,N. America,1975,5463,69.484,2048812
Costa Rica,N. America,1976,5600,70.085,2101762
Costa Rica,N. America,1977,5927,70.696,2158073
Costa Rica,N. America,1978,6053,71.304,2217457
Costa Rica,N. America,1979,6164,71.898,2279362
Costa Rica,N. America,1980,6103,72.463,2343345
Costa Rica,N. America,1981,5818,72.984,2409385
Costa Rica,N. America,1982,5263,73.454,2477549
Costa Rica,N. America,1983,5257,73.87,2547555
Costa Rica,N. America,1984,5508,74.231,2619058
Costa Rica,N. America,1985,5394,74.542,2691778
Costa Rica,N. America,1986,5526,74.808,2765657
Costa Rica,N. America,1987,5630,75.044,2840660
Costa Rica,N. America,1988,5668,75.263,2916566
Costa Rica,N. America,1989,5839,75.474,2993136
Costa Rica,N. America,1990,5900,75.683,3070240
Costa Rica,N. America,1991,5886,75.895,3147451
Costa Rica,N. America,1992,6160,76.107,3224849
Costa Rica,N. America,1993,6375,76.319,3303412
Costa Rica,N. America,1994,6508,76.532,3384498
Costa Rica,N. America,1995,6515,76.744,3468918
Costa Rica,N. America,1996,6445,76.954,3557095
Costa Rica,N. America,1997,6677,77.159,3648263
Costa Rica,N. America,1998,7107,77.356,3740578
Costa Rica,N. America,1999,7638,77.545,3831504
Costa Rica,N. America,2000,7673,77.721,3919180
Costa Rica,N. America,2001,7627,77.884,4002946
Costa Rica,N. America,2002,7723,78.033,4083197
Costa Rica,N. America,2003,8099,78.172,4160438
Costa Rica,N. America,2004,8302,78.305,4235605
Costa Rica,N. America,2005,8661,78.437,4309413
Costa Rica,N. America,2006,9232,78.577,4381820
Costa Rica,N. America,2007,9764,78.728,4452608
Costa Rica,N. America,2008,9832,78.896,4522124
Costa Rica,N. America,2009,9548,79.08,4590790
Costa Rica,N. America,2010,10123,79.28,4658887
Costa Rica,N. America,2011,10427,79.493,4726575
Costa Rica,N. America,2012,10828,79.712,4793725
Cote d'Ivoire,Africa,1950,1344,31.156,2630132
Cote d'Ivoire,Africa,1951,1367,31.384,2708840
Cote d'Ivoire,Africa,1952,1389,31.858,2793262
Cote d'Ivoire,Africa,1953,1410,32.371,2882232
Cote d'Ivoire,Africa,1954,1433,32.921,2975083
Cote d'Ivoire,Africa,1955,1456,33.51,3071653
Cote d'Ivoire,Africa,1956,1478,34.134,3172308
Cote d'Ivoire,Africa,1957,1501,34.789,3277914
Cote d'Ivoire,Africa,1958,1523,35.471,3389763
Cote d'Ivoire,Africa,1959,1538,36.167,3509432
Cote d'Ivoire,Africa,1960,1623,36.865,3638385
Cote d'Ivoire,Africa,1961,1715,37.555,3777543
Cote d'Ivoire,Africa,1962,1729,38.223,3926909
Cote d'Ivoire,Africa,1963,1936,38.867,4085408
Cote d'Ivoire,Africa,1964,2192,39.488,4251345
Cote d'Ivoire,Africa,1965,2056,40.104,4423736
Cote d'Ivoire,Africa,1966,2120,40.736,4602382
Cote d'Ivoire,Africa,1967,2052,41.406,4788525
Cote d'Ivoire,Africa,1968,2258,42.123,4984378
Cote d'Ivoire,Africa,1969,2245,42.888,5192919
Cote d'Ivoire,Africa,1970,2367,43.692,5416416
Cote d'Ivoire,Africa,1971,2365,44.521,5655462
Cote d'Ivoire,Africa,1972,2378,45.351,5909848
Cote d'Ivoire,Africa,1973,2453,46.16,6180001
Cote d'Ivoire,Africa,1974,2421,46.933,6466158
Cote d'Ivoire,Africa,1975,2325,47.661,6768313
Cote d'Ivoire,Africa,1976,2501,48.339,7086257
Cote d'Ivoire,Africa,1977,2518,48.973,7419474
Cote d'Ivoire,Africa,1978,2661,49.564,7767109
Cote d'Ivoire,Africa,1979,2609,50.109,8128032
Cote d'Ivoire,Africa,1980,2705,50.61,8500985
Cote d'Ivoire,Africa,1981,2696,51.073,8885888
Cote d'Ivoire,Africa,1982,2603,51.497,9281593
Cote d'Ivoire,Africa,1983,2412,51.879,9684478
Cote d'Ivoire,Africa,1984,2250,52.21,10089976
Cote d'Ivoire,Africa,1985,2279,52.478,10494827
Cote d'Ivoire,Africa,1986,2267,52.672,10896269
Cote d'Ivoire,Africa,1987,2157,52.781,11294791
Cote d'Ivoire,Africa,1988,2049,52.793,11694318
